state,name,lat,lon
NC,Butner,36.134328,-78.740676
NC,Butters,34.566514,-78.851126
NC,Buxton,35.253294,-75.538313
NC,Cajah's Mountain,35.850711,-81.536187
NC,Calabash,33.892563,-78.557291
NC,Calypso,35.154609,-78.104411
NC,Camden,36.325193,-76.169189
NC,Cameron,35.325872,-79.254178
NC,Candor,35.296389,-79.732521
NC,Canton,35.53888,-82.848575
NC,Cape Carteret,34.69432,-77.060196
NC,Cape Colony,36.019624,-76.582774
NC,Caroleen,35.281094,-81.791373
NC,Carolina Beach,34.041874,-77.899788
NC,Carolina Meadows,35.859725,-79.017884
NC,Carolina Shores,33.907949,-78.57311
NC,Carrboro,35.92623,-79.086995
NC,Carthage,35.322266,-79.410927
NC,Cary,35.781302,-78.823444
NC,Casar,35.512708,-81.616844
NC,Cashiers,35.107936,-83.098001
NC,Castalia,36.082279,-78.057597
NC,Castle Hayne,34.35551,-77.909889
NC,Caswell Beach,33.905869,-78.048656
NC,Catawba,35.707622,-81.069547
NC,Cedar Point,34.685756,-77.081521
NC,Cedar Rock,35.943458,-81.458373
NC,Centerville,36.188019,-78.114439
NC,Cerro Gordo,34.322567,-78.928722
NC,Chadbourn,34.325165,-78.82499
NC,Chapel Hill,35.921285,-79.045124
NC,Charlotte,35.209045,-80.83099
NC,Cherokee,35.485954,-83.301093
NC,Cherry Branch,34.934316,-76.811196
NC,Cherryville,35.384566,-81.378942
NC,Chimney Rock Village,35.450979,-82.255159
NC,China Grove,35.571383,-80.576535
NC,Chinquapin,34.829229,-77.824596
NC,Chocowinity,35.51464,-77.10147
NC,Chowan Beach,36.213926,-76.712414
NC,Claremont,35.709438,-81.154724
NC,Clarkton,34.488647,-78.655849
NC,Clayton,35.652449,-78.448539
NC,Clemmons,36.033223,-80.386699
NC,Cleveland,35.733065,-80.681677
NC,Cliffside,35.248003,-81.765287
NC,Clinton,35.00043,-78.33154
NC,Clyde,35.533083,-82.910826
NC,Coats,35.406911,-78.668393
NC,Cofield,36.356689,-76.910517
NC,Coinjock,36.350964,-75.952011
NC,Colerain,36.201573,-76.7664
NC,Columbia,35.923406,-76.24048
NC,Columbus,35.251165,-82.209786
NC,Como,36.498273,-76.999618
NC,Concord,35.392094,-80.63551
NC,Conetoe,35.817812,-77.457113
NC,Connelly Springs,35.754991,-81.497047
NC,Conover,35.715216,-81.216825
NC,Conway,36.438869,-77.2287
NC,Cooleemee,35.811245,-80.556923
NC,Cordova,34.914723,-79.815778
NC,Cornelius,35.473234,-80.881329
NC,Cove City,35.188968,-77.320524
NC,Cove Creek,36.287392,-81.786373
NC,Cramerton,35.23004,-81.073257
NC,Creedmoor,36.125026,-78.677955
NC,Creswell,35.871421,-76.399127
NC,Cricket,36.168844,-81.193401
NC,Crossnore,36.022198,-81.930841
NC,Crouse,35.424107,-81.30123
NC,Cullowhee,35.309726,-83.181548
NC,Cypress Landing,35.497573,-77.054678
NC,Dallas,35.317935,-81.183183
NC,Dana,35.320602,-82.361094
NC,Danbury,36.41098,-80.211747
NC,Davidson,35.480656,-80.820914
NC,Davis,34.790939,-76.468564
NC,Deep Run,35.141429,-77.716192
NC,Deercroft,34.957125,-79.433091
NC,Delco,34.318818,-78.226661
NC,Dellview,35.386552,-81.412707
NC,Delway,34.81902,-78.215334
NC,Denton,35.637992,-80.110205
NC,Denver,35.545552,-81.044706
NC,Dillsboro,35.370606,-83.25262
NC,Dobbins Heights,34.90688,-79.6933
NC,Dobson,36.392641,-80.723739
NC,Dortches,36.011422,-77.857229
NC,Dover,35.215477,-77.433779
NC,Drexel,35.756843,-81.608757
NC,Dublin,34.656249,-78.723094
NC,Duck,36.185219,-75.754772
NC,Dudley,35.265187,-78.040487
NC,Dundarrach,34.924666,-79.157461
NC,Dunn,35.311635,-78.612962
NC,Durham,35.978164,-78.900058
NC,Earl,35.195424,-81.53401
NC,East Arcadia,34.381603,-78.323186
NC,East Bend,36.217472,-80.508899
NC,East Flat Rock,35.280999,-82.416555
NC,East Laurinburg,34.769079,-79.445078
NC,Eastover,35.095268,-78.786234
NC,East Rockingham,34.911881,-79.764838
NC,East Spencer,35.681544,-80.422714
NC,Eden,36.503042,-79.74002
NC,Edenton,36.058565,-76.598979
NC,Edneyville,35.402561,-82.334286
NC,Efland,36.080386,-79.17134
NC,Elizabeth City,36.294197,-76.237809
NC,Elizabethtown,34.621974,-78.606829
NC,Elkin,36.263365,-80.847106
NC,Elk Park,36.158247,-81.980813
NC,Ellenboro,35.330878,-81.761274
NC,Ellerbe,35.069501,-79.756986
NC,Elm City,35.804042,-77.856682
NC,Elon,36.102266,-79.508787
NC,Elrod,34.607243,-79.23076
NC,Elroy,35.330766,-77.922561
NC,Emerald Isle,34.664426,-77.031368
NC,Emma,35.601974,-82.59577
NC,Enfield,36.179924,-77.669023
NC,Engelhard,35.509235,-76.00946
NC,Enochville,35.520179,-80.665783
NC,Erwin,35.322217,-78.67353
NC,Etowah,35.304442,-82.588679
NC,Eureka,35.541389,-77.876325
NC,Everetts,35.834608,-77.17212
NC,Evergreen,34.41486,-78.911375
NC,Fair Bluff,34.312581,-79.033124
NC,Fairfield,35.5504,-76.226508
NC,Fairfield Harbour,35.069514,-76.958375
NC,Fairmont,34.494759,-79.113202
NC,Fairplains,36.192925,-81.151533
NC,Fairview,35.522518,-82.401308
NC,Fairview,35.15598,-80.524387
NC,Faison,35.116461,-78.136287
NC,Faith,35.58999,-80.458304
NC,Falcon,35.194804,-78.65389
NC,Falkland,35.698537,-77.512878
NC,Fallston,35.429414,-81.502178
NC,Farmington,36.008493,-80.535687
NC,Farmville,35.595026,-77.590618
NC,Fayetteville,35.082766,-78.973515
NC,Fearrington Village,35.79832,-79.079024
NC,Five Points,35.015402,-79.351267
NC,Flat Rock,35.266841,-82.451618
NC,Flat Rock,36.508005,-80.58218
NC,Fletcher,35.432863,-82.50743
NC,Fontana Dam,35.432797,-83.8248
NC,Forest City,35.334708,-81.870751
NC,Forest Hills,35.295759,-83.195423
NC,Forest Oaks,35.988461,-79.708028
NC,Foscoe,36.152278,-81.776466
NC,Fountain,35.672112,-77.631673
NC,Four Oaks,35.450625,-78.418551
NC,Foxfire,35.178492,-79.562976
NC,Franklin,35.179422,-83.380691
NC,Franklinton,36.10114,-78.455083
NC,Franklinville,35.739424,-79.684222
NC,Fremont,35.543685,-77.975132
NC,Frisco,35.247856,-75.59873
NC,Fruitland,35.397784,-82.421255
NC,Fuquay-Varina,35.597567,-78.777201
NC,Gamewell,35.863975,-81.597809
NC,Garland,34.785902,-78.394917
NC,Garner,35.693552,-78.614929
NC,Garysburg,36.447851,-77.560383
NC,Gaston,36.495229,-77.646416
NC,Gastonia,35.248796,-81.186436
NC,Gatesville,36.407355,-76.756592
NC,Germanton,36.250145,-80.239041
NC,Gerton,35.475785,-82.350409
NC,Gibson,34.759489,-79.606882
NC,Gibsonville,36.101958,-79.542008
NC,Glen Alpine,35.73074,-81.782576
NC,Glen Raven,36.125482,-79.464759
NC,Glenville,35.16925,-83.120371
NC,Glenwood,35.615788,-81.982792
NC,Gloucester,34.73211,-76.538617
NC,Godwin,35.209478,-78.677273
NC,Gold Hill,35.518597,-80.347491
NC,Goldsboro,35.378226,-77.971869
NC,Goldston,35.593352,-79.326032
NC,Gorman,36.041782,-78.806865
NC,Governors Club,35.842155,-79.04751
NC,Governors Village,35.853016,-79.025541
NC,Graham,36.056356,-79.389436
NC,Graingers,35.316313,-77.506613
NC,Grandfather Village,36.09303,-81.853802
NC,Grandy,36.235206,-75.879817
NC,Granite Falls,35.797235,-81.424353
NC,Granite Quarry,35.612938,-80.448688
NC,Grantsboro,35.144868,-76.844682
NC,Greenevers,34.827134,-77.925135
NC,Green Level,36.122758,-79.344995
NC,Greensboro,36.095246,-79.825447
NC,Greenville,35.596431,-77.375256
NC,Grifton,35.380043,-77.442479
NC,Grimesland,35.567103,-77.198198
NC,Grover,35.171663,-81.458069
NC,Gulf,35.557605,-79.280824
NC,Half Moon,34.829764,-77.459131
NC,Halifax,36.325495,-77.590095
NC,Hallsboro,34.318915,-78.593376
NC,Hamilton,35.944378,-77.206745
NC,Hamlet,34.889203,-79.710612
NC,Hampstead,34.36246,-77.754305
NC,Harkers Island,34.698038,-76.555547
NC,Harmony,35.958041,-80.774406
NC,Harrells,34.727835,-78.201514
NC,Harrellsville,36.301674,-76.791777
NC,Harrisburg,35.307549,-80.645849
NC,Hassell,35.908579,-77.27636
NC,Hatteras,35.219928,-75.687947
NC,Havelock,34.908905,-76.899469
NC,Haw River,36.094833,-79.361949
NC,Hayesville,35.045018,-83.817935
NC,Hays,36.246892,-81.114163
NC,Hemby Bridge,35.108725,-80.624889
NC,Henderson,36.32604,-78.414923
NC,Hendersonville,35.324952,-82.456741
NC,Henrietta,35.257827,-81.804409
NC,Hertford,36.176849,-76.466552
NC,Hickory,35.740092,-81.321818
NC,Hiddenite,35.9077,-81.081056
NC,Highlands,35.053845,-83.197579
NC,High Point,35.990803,-79.992713
NC,High Shoals,35.389979,-81.202072
NC,Hightsville,34.269353,-77.937498
NC,Hildebran,35.7182,-81.421031
NC,Hillsborough,36.077903,-79.097979
NC,Hobgood,36.026734,-77.393977
NC,Hobucken,35.251758,-76.573099
NC,Hoffman,35.031323,-79.549136
NC,Holden Beach,33.911987,-78.320769
NC,Hollister,36.258282,-77.935694
NC,Holly Ridge,34.493482,-77.56315
NC,Holly Springs,35.653276,-78.840759
NC,Hookerton,35.422976,-77.589371
NC,Hoopers Creek,35.444918,-82.435624
NC,Hope Mills,34.97112,-78.956815
NC,Horse Shoe,35.332385,-82.562696
NC,Hot Springs,35.893553,-82.829421
NC,Hudson,35.847743,-81.486711
NC,Huntersville,35.40681,-80.86868
NC,Icard,35.72547,-81.458469
NC,Indian Beach,34.685566,-76.898158
NC,Indian Trail,35.07171,-80.642431
NC,Ingold,34.827653,-78.351773
NC,Iron Station,35.453943,-81.154713
NC,Ivanhoe,34.583625,-78.251697
NC,JAARS,34.864493,-80.750261
NC,Jackson,36.390095,-77.419341
NC,Jackson Heights,35.22362,-77.633272
NC,Jackson Springs,35.212675,-79.629762
NC,Jacksonville,34.72973,-77.393661
NC,James City,35.045369,-76.998097
NC,Jamestown,35.998445,-79.934601
NC,Jamesville,35.812198,-76.900182
NC,Jefferson,36.420551,-81.468261
NC,Jonesville,36.23528,-80.83368
NC,Kannapolis,35.477466,-80.638448
NC,Keener,35.121096,-78.298372
NC,Kelford,36.181248,-77.224303
NC,Kelly,34.463963,-78.310961
NC,Kenansville,34.959836,-77.965993
NC,Kenly,35.600767,-78.127935
NC,Kernersville,36.106342,-80.084523
NC,Kill Devil Hills,36.01711,-75.671355
NC,King,36.27468,-80.356863
NC,Kings Grant,34.265906,-77.860998
NC,Kings Mountain,35.235763,-81.350403
NC,Kingstown,35.362105,-81.620051
NC,Kinston,35.275099,-77.593368
NC,Kittrell,36.221807,-78.441334
NC,Kitty Hawk,36.07012,-75.717216
NC,Knightdale,35.791726,-78.496457
NC,Kure Beach,33.999336,-77.90758
NC,La Grange,35.306519,-77.789906
NC,Lake Junaluska,35.530206,-82.972773
NC,Lake Lure,35.448384,-82.2022
NC,Lake Norman of Catawba,35.598359,-80.987543
NC,Lake Norman of Iredell,35.54431,-80.929939
NC,Lake Park,35.084487,-80.634374
NC,Lake Royale,35.964886,-78.192232
NC,Lake Santeetlah,35.364004,-83.866444
NC,Lake Waccamaw,34.318218,-78.511186
NC,Landis,35.549567,-80.610475
NC,Lansing,36.49947,-81.509641
NC,Lasker,36.350221,-77.305747
NC,Lattimore,35.315388,-81.660204
NC,Laurel Hill,34.809526,-79.54546
NC,Laurel Park,35.311547,-82.505774
NC,Laurinburg,34.762138,-79.477378
NC,Lawndale,35.414384,-81.562104
NC,Leggett,35.989512,-77.580111
NC,Leland,34.222977,-78.044659
NC,Lenoir,35.907679,-81.524827
NC,Lewiston Woodville,36.114886,-77.179554
NC,Lewisville,36.105194,-80.424552
NC,Lexington,35.79718,-80.274285
NC,Liberty,35.85503,-79.569307
NC,Light Oak,35.286692,-81.477386
NC,Lilesville,34.967494,-79.984534
NC,Lillington,35.41308,-78.811703
NC,Lincolnton,35.474854,-81.238107
NC,Linden,35.254564,-78.747619
NC,Linville,36.067474,-81.871431
NC,Littleton,36.434316,-77.911002
NC,Locust,35.268666,-80.436614
NC,Long Creek,34.433991,-78.017234
NC,Long View,35.723092,-81.385475
NC,Louisburg,36.098724,-78.300772
NC,Love Valley,35.989719,-80.972558
NC,Lowell,35.275799,-81.104927
NC,Lowesville,35.42452,-81.005184
NC,Lowgap,36.524957,-80.871226
NC,Lucama,35.644834,-78.00744
NC,Lumber Bridge,34.889927,-79.072258
NC,Lumberton,34.630608,-79.018601
NC,McAdenville,35.265415,-81.079919
NC,Macclesfield,35.752271,-77.669686
NC,McDonald,34.553745,-79.176253
NC,McFarlan,34.814818,-79.976632
NC,McLeansville,36.097555,-79.654748
NC,Macon,36.43959,-78.083935
NC,Madison,36.393981,-79.975984
NC,Maggie Valley,35.519107,-83.100572
NC,Magnolia,34.896248,-78.053284
NC,Maiden,35.571127,-81.207201
NC,Mamers,35.411314,-78.936614
NC,Manns Harbor,35.898488,-75.780687
NC,Manteo,35.898596,-75.651279
NC,Marble,35.177017,-83.926506
NC,Marietta,34.368198,-79.124858
NC,Marion,35.677565,-82.001288
NC,Mar-Mac,35.330838,-78.056992
NC,Marshall,35.798559,-82.680022
NC,Marshallberg,34.726015,-76.513556
NC,Mars Hill,35.828217,-82.548563
NC,Marshville,34.986242,-80.368977
NC,Marvin,34.999622,-80.816668
NC,Matthews,35.119788,-80.709693
NC,Maury,35.479202,-77.590224
NC,Maxton,34.7365,-79.352731
NC,Mayodan,36.422573,-79.968895
NC,Maysville,34.907106,-77.231975
NC,Mebane,36.081679,-79.276742
NC,Mesic,35.204233,-76.645831
NC,Micro,35.562379,-78.203517
NC,Middleburg,36.398941,-78.323436
NC,Middlesex,35.789383,-78.204811
NC,Midland,35.249158,-80.529954
NC,Midway,35.975135,-80.220448
NC,Millers Creek,36.190867,-81.235553
NC,Millingport,35.376354,-80.311341
NC,Mills River,35.38135,-82.588899
NC,Milton,36.537704,-79.207937
NC,Milwaukee,36.402535,-77.231213
NC,Mineral Springs,34.944236,-80.686368
NC,Minnesott Beach,34.986499,-76.824077
NC,Mint Hill,35.178473,-80.655698
NC,Misenheimer,35.476983,-80.286022
NC,Mocksville,35.899716,-80.561095
NC,Momeyer,35.960007,-78.048054
NC,Moncure,35.62582,-79.074681
NC,Monroe,35.001591,-80.561277
NC,Montreat,35.64804,-82.299164
NC,Mooresboro,35.299205,-81.698586
NC,Mooresville,35.583717,-80.827755
NC,Moravian Falls,36.107404,-81.180431
NC,Morehead City,34.727891,-76.739088
NC,Morganton,35.740836,-81.700354
NC,Morrisville,35.836356,-78.839001
NC,Morven,34.86431,-80.000013
NC,Mountain Home,35.370322,-82.501972
NC,Mountain View,35.683097,-81.368953
NC,Mount Airy,36.508487,-80.614538
NC,Mount Gilead,35.216362,-80.005007
NC,Mount Holly,35.314404,-81.006609
NC,Mount Olive,35.199807,-78.066131
NC,Mount Pleasant,35.394268,-80.431831
NC,Moyock,36.501198,-76.17333
NC,Mulberry,36.225723,-81.165236
NC,Murfreesboro,36.441967,-77.097663
NC,Murphy,35.094326,-84.024901
NC,Murraysville,34.291629,-77.842337
NC,Myrtle Grove,34.126924,-77.888912
NC,Nags Head,35.947529,-75.625685
NC,Nashville,35.96923,-77.956734
NC,Navassa,34.283384,-78.038729
NC,Nebo,35.715823,-81.913895
NC,Neuse Forest,34.965059,-76.944329
NC,New Bern,35.095857,-77.070531
NC,New Hope,35.378232,-77.892198
NC,Newland,36.08797,-81.927355
NC,New London,35.434915,-80.219812
NC,Newport,34.770703,-76.879076
NC,Newton,35.662162,-81.232269
NC,Newton Grove,35.251172,-78.353679
NC,Norlina,36.44499,-78.195017
NC,Norman,35.169761,-79.723159
NC,Northchase,34.307823,-77.877488
NC,Northlakes,35.780523,-81.367835
NC,North Topsail Beach,34.488497,-77.437538
NC,Northwest,34.316025,-78.144793
NC,North Wilkesboro,36.172833,-81.138928
NC,Norwood,35.23281,-80.110777
NC,Oakboro,35.228513,-80.334374
NC,Oak City,35.962519,-77.305093
NC,Oak Island,33.913278,-78.119793
NC,Oak Ridge,36.174072,-79.992233
NC,Ocean Isle Beach,33.887615,-78.462084
NC,Ocracoke,35.073231,-75.998527
NC,Ogden,34.263427,-77.789005
NC,Old Fort,35.630329,-82.177975
NC,Old Hundred,34.824491,-79.592146
NC,Oriental,35.03095,-76.680841
NC,Orrum,34.466727,-79.008945
NC,Ossipee,36.166278,-79.516892
NC,Oxford,36.321727,-78.586512
NC,Pantego,35.587373,-76.659397
NC,Parkton,34.902837,-79.011287
NC,Parmele,35.818086,-77.314314
NC,Patterson Springs,35.23276,-81.516148
NC,Peachland,34.993122,-80.265965
NC,Peletier,34.728435,-77.071314
NC,Pembroke,34.676625,-79.193397
NC,Pikeville,35.497206,-77.987757
NC,Pilot Mountain,36.383939,-80.47422
NC,Pinebluff,35.108943,-79.471547
NC,Pinehurst,35.191105,-79.469829
NC,Pine Knoll Shores,34.697208,-76.831913
NC,Pine Level,35.503321,-78.248642
NC,Pinetops,35.791136,-77.637775
NC,Pinetown,35.6111,-76.855789
NC,Pineville,35.093703,-80.893517
NC,Piney Green,34.765542,-77.301035
NC,Pink Hill,35.056213,-77.743632
NC,Pinnacle,36.322773,-80.423167
NC,Pittsboro,35.727766,-79.168917
NC,Plain View,35.243991,-78.560225
NC,Pleasant Garden,35.952037,-79.754697
NC,Pleasant Hill,36.254037,-80.894621
NC,Plymouth,35.858537,-76.748202
NC,Polkton,35.003049,-80.196307
NC,Polkville,35.416275,-81.643987
NC,Pollocksville,35.006004,-77.222152
NC,Porters Neck,34.293204,-77.770617
NC,Potters Hill,34.964547,-77.703153
NC,Powellsville,36.225251,-76.931573
NC,Princeton,35.466709,-78.16142
NC,Princeville,35.887632,-77.529029
NC,Proctorville,34.475179,-79.037039
NC,Prospect,34.735811,-79.225155
NC,Pumpkin Center,34.786034,-77.364175
NC,Raeford,34.981303,-79.229567
NC,Raemon,34.61713,-79.346275
NC,Raleigh,35.830204,-78.641493
NC,Ramseur,35.737063,-79.65477
NC,Randleman,35.815921,-79.807662
NC,Ranlo,35.289948,-81.129174
NC,Raynham,34.576089,-79.190856
NC,Red Cross,35.265207,-80.362301
NC,Red Oak,36.061282,-77.90376
NC,Red Springs,34.806148,-79.181112
NC,Reidsville,36.341304,-79.673826
NC,Rennert,34.814093,-79.079116
NC,Rex,34.850794,-79.046852
NC,Rhodhiss,35.765541,-81.432237
NC,Richfield,35.472454,-80.259455
NC,Richlands,34.900157,-77.542825
NC,Rich Square,36.273942,-77.283906
NC,Riegelwood,34.340118,-78.220368
NC,River Bend,35.068909,-77.149927
NC,River Road,35.508399,-76.987107
NC,Roanoke Rapids,36.446049,-77.648586
NC,Robbins,35.427722,-79.582927
NC,Robbinsville,35.321454,-83.809512
NC,Roberdel,34.979075,-79.747949
NC,Robersonville,35.824701,-77.253291
NC,Rockfish,34.990557,-79.07006
NC,Rockingham,34.938562,-79.760317
NC,Rockwell,35.553042,-80.409219
NC,Rocky Mount,35.969322,-77.803783
NC,Rocky Point,34.444048,-77.890907
NC,Rodanthe,35.592476,-75.466355
NC,Rolesville,35.9246,-78.461452
NC,Ronda,36.221718,-80.943237
NC,Roper,35.87864,-76.617058
NC,Roseboro,34.955726,-78.514126
NC,Rose Hill,34.826028,-78.025943
NC,Rosman,35.145826,-82.820155
NC,Rougemont,36.213373,-78.91089
NC,Rowland,34.536068,-79.292851
NC,Roxboro,36.388916,-78.980635
NC,Roxobel,36.201528,-77.239804
NC,Royal Pines,35.478822,-82.502313
NC,Ruffin,36.438241,-79.533373
NC,Rural Hall,36.224504,-80.296908
NC,Ruth,35.382369,-81.944847
NC,Rutherford College,35.75157,-81.527006
NC,Rutherfordton,35.364067,-81.961337
NC,St. Helena,34.516623,-77.917394
NC,St. James,33.945957,-78.116087
NC,St. Pauls,34.809197,-78.976559
NC,St. Stephens,35.764556,-81.272949
NC,Salem,35.699725,-81.700298
NC,Salemburg,35.015158,-78.502799
NC,Salisbury,35.665499,-80.48893
NC,Saluda,35.23752,-82.346904
NC,Salvo,35.548536,-75.468168
NC,Sandy Creek,34.281894,-78.15871
NC,Sandyfield,34.367566,-78.303792
NC,Sanford,35.487193,-79.178628
NC,Saratoga,35.653661,-77.775636
NC,Sawmills,35.817593,-81.476331
NC,Saxapahaw,35.960751,-79.316168
NC,Scotch Meadows,34.688948,-79.517716
NC,Scotland Neck,36.130799,-77.421384
NC,Seaboard,36.49069,-77.441966
NC,Sea Breeze,34.067504,-77.89229
NC,Seagrove,35.539534,-79.781418
NC,Sedalia,36.075827,-79.617739
NC,Selma,35.539726,-78.291735
NC,Seven Devils,36.149492,-81.813167
NC,Seven Lakes,35.264231,-79.58602
NC,Seven Springs,35.224832,-77.845136
NC,Severn,36.514203,-77.189288
NC,Shallotte,33.978243,-78.380813
NC,Shannon,34.847668,-79.139587
NC,Sharpsburg,35.866385,-77.830751
NC,Shelby,35.290405,-81.545645
NC,Siler City,35.726107,-79.455674
NC,Silver City,34.99724,-79.229185
NC,Silver Lake,34.142298,-77.908935
NC,Simpson,35.575293,-77.278981
NC,Sims,35.759289,-78.060272
NC,Skippers Corner,34.326718,-77.914625
NC,Smithfield,35.52382,-78.352216
NC,Smithtown,36.233084,-80.571195
NC,Sneads Ferry,34.555217,-77.377566
NC,Snow Hill,35.450529,-77.67678
NC,Southern Pines,35.190407,-79.395851
NC,Southern Shores,36.116745,-75.732997
NC,South Henderson,36.303304,-78.405945
NC,South Mills,36.437866,-76.33074
NC,Southmont,35.650427,-80.276026
NC,Southport,33.933326,-78.008458
NC,South Rosemary,36.453357,-77.713421
NC,South Weldon,36.413552,-77.602424
NC,Sparta,36.50298,-81.122598
NC,Speed,35.968503,-77.444466
NC,Spencer,35.69895,-80.426354
NC,Spencer Mountain,35.308557,-81.113372
NC,Spindale,35.359716,-81.923198
NC,Spivey's Corner,35.198222,-78.482562
NC,Spout Springs,35.268214,-79.035604
NC,Springdale,35.29029,-81.145293
NC,Spring Hope,35.944126,-78.108966
NC,Spring Lake,35.18459,-78.994722
NC,Spruce Pine,35.910438,-82.072999
NC,Staley,35.797947,-79.551736
NC,Stallings,35.110304,-80.66012
NC,Stanfield,35.233727,-80.430225
NC,Stanley,35.355451,-81.094445
NC,Stantonsburg,35.605289,-77.819777
NC,Star,35.399067,-79.783311
NC,Statesville,35.783369,-80.871654
NC,Stedman,35.013483,-78.700121
NC,Stem,36.19824,-78.718046
NC,Stokes,35.710541,-77.267597
NC,Stokesdale,36.228073,-79.977413
NC,Stoneville,36.465314,-79.906351
NC,Stonewall,35.138756,-76.741543
NC,Stony Point,35.867809,-81.044121
NC,Stovall,36.447546,-78.568892
NC,Sugar Mountain,36.126382,-81.864743
NC,Summerfield,36.196913,-79.89721
NC,Sunbury,36.446894,-76.612732
NC,Sunset Beach,33.894817,-78.504984
NC,Surf City,34.437326,-77.534942
NC,Swannanoa,35.600776,-82.387171
NC,Swan Quarter,35.413034,-76.319711
NC,Swansboro,34.693583,-77.134274
NC,Swepsonville,36.02878,-79.356096
NC,Sylva,35.375434,-83.218481
NC,Tabor City,34.154503,-78.873181
NC,Tarboro,35.905219,-77.557211
NC,Tar Heel,34.733896,-78.790896
NC,Taylorsville,35.916779,-81.175951
NC,Taylortown,35.214623,-79.491651
NC,Teachey,34.770812,-78.005985
NC,Thomasville,35.881543,-80.079936
NC,Toast,36.496679,-80.635453
NC,Tobaccoville,36.225597,-80.358846
NC,Topsail Beach,34.366371,-77.647572
NC,Trenton,35.063306,-77.354643
NC,Trent Woods,35.082008,-77.091963
NC,Trinity,35.876794,-80.010447
NC,Troutman,35.701339,-80.903739
NC,Troy,35.364635,-79.891851
NC,Tryon,35.208808,-82.2379
NC,Turkey,34.995035,-78.184152
NC,Tyro,35.799712,-80.376446
NC,Unionville,35.078492,-80.517126
NC,Valdese,35.755545,-81.572674
NC,Valle Crucis,36.215615,-81.796639
NC,Valley Hill,35.293902,-82.492677
NC,Vanceboro,35.303057,-77.1567
NC,Vandemere,35.19273,-76.661661
NC,Vander,35.038274,-78.785383
NC,Vann Crossroads,35.170129,-78.40411
NC,Varnamtown,33.945848,-78.232694
NC,Vass,35.252138,-79.285182
NC,Waco,35.362648,-81.429329
NC,Wade,35.163402,-78.739673
NC,Wadesboro,34.963829,-80.074694
NC,Wagram,34.8891,-79.365208
NC,Wake Forest,35.96201,-78.500686
NC,Wakulla,34.796961,-79.25597
NC,Walkertown,36.149274,-80.169053
NC,Wallace,34.737886,-77.990577
NC,Wallburg,36.013148,-80.166928
NC,Walnut Cove,36.29354,-80.140898
NC,Walnut Creek,35.309371,-77.874719
NC,Walstonburg,35.596092,-77.698006
NC,Wanchese,35.840187,-75.641657
NC,Warrenton,36.398638,-78.157262
NC,Warsaw,34.999578,-78.092726
NC,Washington,35.557979,-77.054238
NC,Washington Park,35.532862,-77.03158
NC,Watha,34.651193,-77.957595
NC,Waves,35.5659,-75.465481
NC,Waxhaw,34.937472,-80.739968
NC,Waynesville,35.485596,-82.99929
NC,Weaverville,35.699321,-82.555719
NC,Webster,35.349976,-83.218978
NC,Weddington,35.022127,-80.735422
NC,Welcome,35.906624,-80.254773
NC,Weldon,36.423998,-77.612986
NC,Wendell,35.768159,-78.364069
NC,Wentworth,36.401166,-79.756911
NC,Wesley Chapel,35.005842,-80.693443
NC,West Canton,35.538389,-82.867084
NC,West Jefferson,36.383092,-81.489617
NC,West Marion,35.652407,-82.018963
NC,Westport,35.497255,-80.976855
NC,Whispering Pines,35.248173,-79.371915
NC,Whitakers,36.105704,-77.712972
NC,White Lake,34.650229,-78.491108
NC,White Oak,34.739661,-78.71859
NC,White Plains,36.443767,-80.649002
NC,Whiteville,34.330483,-78.701428
NC,Whitsett,36.07918,-79.572345
NC,Whittier,35.434676,-83.354758
NC,Wilkesboro,36.142486,-81.174898
NC,Williamston,35.846539,-77.066078
NC,Wilmington,34.209225,-77.885767
NC,Wilson,35.731488,-77.93075
NC,Wilson's Mills,35.586155,-78.362987
NC,Windsor,35.993023,-76.939923
NC,Winfall,36.211603,-76.456674
NC,Wingate,34.985997,-80.44832
NC,Winston-Salem,36.102863,-80.260829
NC,Winterville,35.528674,-77.400073
NC,Winton,36.389448,-76.934729
NC,Woodfin,35.646077,-82.594404
NC,Woodland,36.330615,-77.214912
NC,Woodlawn,36.117957,-79.29592
NC,Wrightsboro,34.287561,-77.930115
NC,Wrightsville Beach,34.212991,-77.797924
NC,Yadkin College,35.872073,-80.386075
NC,Yadkinville,36.131563,-80.659328
NC,Yanceyville,36.4102,-79.329357
NC,Youngsville,36.021109,-78.487257
NC,Zebulon,35.829542,-78.314158
ND,Abercrombie,46.447039,-96.729525
ND,Adams,48.420545,-98.073958
ND,Alamo,48.581977,-103.467443
ND,Alexander,47.838058,-103.643203
ND,Alice,46.760046,-97.556248
ND,Almont,46.728335,-101.502652
ND,Alsen,48.630456,-98.704271
ND,Ambrose,48.955902,-103.481255
ND,Amenia,47.006485,-97.224104
ND,Amidon,46.482247,-103.319601
ND,Anamoose,47.883068,-100.24226
ND,Aneta,47.679719,-97.988984
ND,Antler,48.971319,-101.283164
ND,Apple Valley,46.820971,-100.599484
ND,Ardoch,48.205446,-97.338033
ND,Argusville,47.050068,-96.943141
ND,Arnegard,47.806523,-103.442573
ND,Arthur,47.104268,-97.218355
ND,Ashley,46.034744,-99.373677
ND,Auburn,48.506563,-97.436844
ND,Ayr,47.041107,-97.490932
ND,Balfour,47.950908,-100.534257
ND,Balta,48.166169,-100.036646
